,User_Name,Tags,URL,Location,Like_Count,Datetime,Location_URL
611,flavor_space,"['#카페', '#카페그램', '#카페투어', '#카페추천', '#신상카페', '#감성카페', '#분위기좋은카페', '#카페사진', '#감성사진', '#햇살맛집', '#디저트', '#디저트카페', '#디저트맛집', '#딸기한상', '#딸기', '#딸기케이크', '#딸기디저트', '#치즈케이크', '#커피맛집', '#핸드드립', '#카페라떼', '#플랫화이트', '#부산카페', '#서면카페', '#전포동카페', '#전리단길카페', '#전포카페', '#전포카페거리', '#전포동카페거리', '#향미공간']",https://www.instagram.com/p/B6E7satpBTD/,향미공간:香味空間,67,2019년 12월 15일,https://www.instagram.com/explore/locations/289828368630770/
612,safe__time,['#오씨티'],https://www.instagram.com/p/B6HKzbSD-xC/,"Cheonan, Korea",25,2019년 12월 16일,https://www.instagram.com/explore/locations/236722267/cheonan-korea/
613,cafe_in_namoe,"['#카페인나뫼', '#바스크치즈케이크', '#카페인나뫼', '#카페나뫼', '#나뫼', '#남외동카페', '#울산카페', '#커피', '#병영카페', '#명촌카페', '#진장동카페', '#소프트아이스크림', '#시오코나스콘', '#치즈케이크', '#중구카페', '#바스크치즈케이크', '#남외초등학교', '#남외중학교', '#맘스병원', '#동천동강병원', '#동천체육관', '#정지말공원', '#비스코티']",https://www.instagram.com/p/B6CSBovFnDM/,남외동,20,2019년 12월 14일,https://www.instagram.com/explore/locations/697340844/
614,fleurcafeseizieme,"['#쎄지엠라떼', '#쎄지엠프라페', '#시그니처', '#수제케이크', '#치즈케이크', '#플레르카페쎄지엠', '#린보공방', '#카페쎄지엠', '#해운대달맞이', '#해운대달맞이카페', '#부산카페', '#브런치카페', '#해운대브런치카페', '#디저트', '#디저트카페', '#coffee', '#brunch', '#fleurcafeseizieme', '#cafe', '#brunchcafe', '#flowercafe']",https://www.instagram.com/p/B6W4xvQppQF/,쎄지엠,118,2019년 12월 22일,https://www.instagram.com/explore/locations/165384980667442/
615,sunshine_feminist,"['#주말데이트', '#유니스의정원', '#식물원카페', '#디너', '#스테이크맛집', '#쉬림프로제파스타', '#jadore', '#샹들리에', '#치즈케이크']",https://www.instagram.com/p/B6XvKzmhzXf/,유니스의정원,20,2019년 12월 22일,https://www.instagram.com/explore/locations/3848978/
616,hans_oven,"['#한스오븐', '#마카롱', '#대전마카롱', '#신탄진마카롱', '#무색소마카롱', '#치즈케이크', '#대전맛집', '#한스오븐마카롱', '#macarons', '#디저트', '#dessert', '#케이크', '#커피', '#coffee', '#먹방', '#jmt', '#photography', '#일상']",https://www.instagram.com/p/B6mMXpxlCzV/,한스오븐 HAN’s OVEN,24,2019년 12월 28일,https://www.instagram.com/explore/locations/1873605409359877/hans-oven/
617,hyosil_han,"['#아이스아메리카노', '#아이스라떼', '#치즈케이크', '#꼬끄후레이크']",https://www.instagram.com/p/B54fIjYgvTd/,충청북도 진천군 광혜원면,57,2019년 12월 10일,https://www.instagram.com/explore/locations/267495348/
618,1996_seoho,"['#cheesecraftworks', '#cheesecraftworks', '#cheesecake', '#좋아요태러', '#카페', '#카페스타그램', '#카페투어', '#맛집', '#치즈케이크', '#likeforlikes', '#lfl', '#insta']",https://www.instagram.com/p/B6sFFbbJGfM/,なんばパークス（Namba Parks）,73,2019년 12월 30일,https://www.instagram.com/explore/locations/150029034/namba-parks/
619,cafe_dotori__,[],https://www.instagram.com/p/B6o2ECgl7wi/,카페도토리,20,2019년 12월 29일,https://www.instagram.com/explore/locations/112069783614105/
620,cafemonthly,[],https://www.instagram.com/p/B6p5FO8pbeQ/,월간상회 月刊商會,252,2019년 12월 29일,https://www.instagram.com/explore/locations/105121864227110/
621,ymh0614,"['#8dcafe', '#치즈케이크', '#도산공원카페', '#8d']",https://www.instagram.com/p/B6DGhMBAmyG/,8d Cafe,15,2019년 12월 14일,https://www.instagram.com/explore/locations/1963634163895061/8d-cafe/
622,gaengs,"['#선팔', '#맞팔', '#팔로우', '#좋아요', '#친스타그램', '#먹스타그램', '#맛스타그램', '#카페스타그램', '#인천', '#구월동', '#태이니테이블', '#아메리카노', '#트로피칼아이스티', '#치즈케이크', '#카눌레', '#디저트', '#맛집']",https://www.instagram.com/p/B6X7BM4Jz9M/,태이니테이블,43,2019년 12월 22일,https://www.instagram.com/explore/locations/796062843913578/
623,___36.5_,"['#카페호밀', '#바스크치즈케이크', '#치즈롤', '#먹스타그램', '#맛스타그램', '#먹방', '#디저트', '#카페', '#디저트카페', '#맛집', '#부산카페', '#부산대카페', '#장전동카페', '#빵', '#케이크', '#치즈케이크', '#daily', '#busancafe', '#dessert', '#bread', '#cheesecake', '#아이폰7']",https://www.instagram.com/p/B6nQKixprSB/,"Busan 釜山, South Korea",778,2019년 12월 28일,https://www.instagram.com/explore/locations/250555046/busan-south-korea/
624,kxx.mmmm,"['#구월동카페', '#디오더', '#말차라떼', '#밀크티', '#치즈케이크', '#카페투어']",https://www.instagram.com/p/B6LKtcUnrda/,The order,16,2019년 12월 17일,https://www.instagram.com/explore/locations/459275241296079/the-order/
625,mnemosy_showroom,"['#르쏠', '#카페', '#스콘', '#마들렌', '#비스코티', '#치즈케이크', '#맛집']",https://www.instagram.com/p/B6hxkI_ltwA/,Gangdong District,17,2019년 12월 26일,https://www.instagram.com/explore/locations/246798463/gangdong-district/
626,im_jaenny,"['#한달이나지나찌만', '#만나서맛난거먹기', '#행복해', '#미팅룸여수', '#여수맛집', '#여수맛집추천', '#2차전', '#차이나로제파스타', '#가라아게카레', '#투썸플레이스', '#치즈케이크']",https://www.instagram.com/p/B6GK4TMh1qi/,Yeosu,16,2019년 12월 15일,https://www.instagram.com/explore/locations/236263271/yeosu/
627,whale305,"['#샤츠인젤', '#모모커피', '#건대카페', '#보물섬', '#골목카페', '#북카페', '#테이크아웃', '#핸드드립', '#수제청', '#레몬청', '#사과차', '#카페샤츠인젤', '#레몬에이드', '#쇼콜라라떼', '#귀리라떼', '#무료대관', '#카페대관', '#허니라떼', '#컵홀더이벤트', '#카페스타그램', '#생일이벤트', '#카야토스트', '#치즈케이크', '#크리스마스티']",https://www.instagram.com/p/B6uX-BrFIXI/,Schatzinsel(샤츠인젤),5,2019년 12월 31일,https://www.instagram.com/explore/locations/977427392445448/schatzinsel/
628,simonaka382,"['#치즈케이크', '#밀크티', '#주말일상']",https://www.instagram.com/p/B6mc_52g5Bq/,호평동 우리집,4,2019년 12월 28일,https://www.instagram.com/explore/locations/138032053701004/
629,lemoned_pastry,['#어글리시스터즈의카페'],https://www.instagram.com/p/B6RoKFLJjj4/,레몬드 Lemoned,18,2019년 12월 20일,https://www.instagram.com/explore/locations/824070001289963/lemoned/
630,b.tamin,"['#한남커피', '#로즈자스민티', '#치즈케이크', '#비엔나커피', '#한남대카페', '#대전카페', '#오정동카페', '#대전맛집', '#한남대맛집', '#오정동맛집', '#먹스타그램', '#instafood']",https://www.instagram.com/p/B59UFVQJEMa/,한남대학교(Hannam University),23,2019년 12월 12일,https://www.instagram.com/explore/locations/397621925/hannam-university/
631,januarysujikim,"['#libreak', '#cafe', '#cheesecake', '#brownie', '#coffee', '#christmas', '#리브릭', '#리브릭라떼', '#치즈케이크', '#브라우니', '#카페스타그램', '#디저트스타그램', '#크리스마스']",https://www.instagram.com/p/B6nALwrHv8L/,Cafe Libreak,55,2019년 12월 28일,https://www.instagram.com/explore/locations/715536495580108/cafe-libreak/
632,jk00092,"['#전시회', '#더뮤즈드가to가우디', '#vincentvangogh', '#gaudi', '#degas', '#천호동맛집', '#천호동카페', '#안녕식당', '#카페티에드', '#비엔나커피', '#아메리카노', '#치즈케이크', '#성수동핫플']",https://www.instagram.com/p/B6WIXJVAopd/,"Seoul, Korea",35,2019년 12월 22일,https://www.instagram.com/explore/locations/213094191/seoul-korea/
633,hans_oven,"['#한스오븐', '#마카롱', '#대전마카롱', '#신탄진마카롱', '#무색소마카롱', '#치즈케이크', '#대전맛집', '#한스오븐마카롱', '#macarons', '#디저트', '#dessert', '#케이크', '#커피', '#coffee', '#먹방', '#jmt', '#photography', '#일상']",https://www.instagram.com/p/B6RiDSQlnu7/,한스오븐 HAN’s OVEN,30,2019년 12월 20일,https://www.instagram.com/explore/locations/1873605409359877/hans-oven/
634,si__na_,"['#굿모닝', '#스타벅스', '#아메리카노', '#벤티', '#1000칼로리', '#블루베리치즈케이크']",https://www.instagram.com/p/B6ZXdM7Hr5v/,스타벅스센텀시티점,77,2019년 12월 23일,https://www.instagram.com/explore/locations/294106331002877/
635,hrk347kr,"['#키토베이커리', '#니나케이크', '#대구카페', '#대구신상카페', '#신상카페', '#교동', '#교동카페', '#대구역', '#대구역카페', '#동성로카페', '#디저트카페', '#대구디저트카페', '#대구핫플', '#치즈케이크', '#딸기몽블랑', '#daegu', '#cafe', '#dessert', '#dessertcafe', '#cake', '#cheesecake', '#montblanc', '#2019']",https://www.instagram.com/p/B6jTasAHx9v/,"Daegu, South Korea",92,2019년 12월 27일,https://www.instagram.com/explore/locations/102159636493202/daegu-south-korea/
636,cafe_narang,"['#화정카페', '#카페나랑', '#화정', '#일산', '#행신', '#일산카페', '#동네카페', '#카페투어', '#카페스타그램', '#디저트카페', '#명지병원', '#덕양구청', '#온더테이블', '#데이트', '#디저트', '#당근케이크', '#파운드케이크', '#휘낭시에', '#치즈케이크', '#레몬케이크', '#쿠키', '#카페', '#갬성', '#스타필드고양', '#이케아고양점', '#케이크']",https://www.instagram.com/p/B6HmfSTF6oC/,카페나랑,36,2019년 12월 16일,https://www.instagram.com/explore/locations/1895594830762765/
637,osso.luv,"['#청주카페', '#그리너리', '#치즈케이크', '#일상', '#청주', '#종강', '#대학생', '#selfie']",https://www.instagram.com/p/B5-CY1mhyAG/,그리너리,83,2019년 12월 12일,https://www.instagram.com/explore/locations/1754607751505309/
638,juhee377,"['#치즈케이크', '#소행성377', '#약수역카페', '#청구역카페', '#동대입구', '#신당동카페', '#디저트', '#약수역디저트', '#청구역디저트', '#장충동디저트', '#케익주문', '#쿠키선물세트']",https://www.instagram.com/p/B54GvscJCco/,소행성377,30,2019년 12월 10일,https://www.instagram.com/explore/locations/115056302419760/377/
639,wwwwwwey_,"['#화이트뱅쇼', '#더블프로마쥬', '#치즈트랩', '#치즈케이크', '#스타벅스다이어리', '#스벅노예', '#화이트뱅쇼', '#뱅쇼', '#드립커피', '#브루잉커피']",https://www.instagram.com/p/B6k-FWIDVtE/,"Seoul, South Korea",24,2019년 12월 27일,https://www.instagram.com/explore/locations/745256841/seoul-south-korea/
640,very.food8,"['#동탄역카페', '#시그니처1', '#치즈케이크']",https://www.instagram.com/p/B6ONOdYFYgZ/,Srt 동탄역,7,2019년 12월 19일,https://www.instagram.com/explore/locations/231941323894339/srt/
641,feel8174,"['#애슐리치즈축제', '#cheddarcheese', '#치즈홀릭', '#애슐리w', '#톰과제리치즈케이크', '#만화속', '#치즈케이크', '#입안에감동', '#치즈먹방', '#치즈먹방', '#피자', '#치즈볼', '#DIY', '#와플', '#메뉴스타그램', '#퐁듀', '#와플', '#체다치즈', '#닭강정', '#먹방', '#먹스타그램', '#맛스타그램', '#잠실맛집', '#애슐리디너', '#애슐리', '#연말파티', '#육스타그램', '#애스타그램', '#육아소통', '#6세딸', '#육아맘일상']",https://www.instagram.com/p/B6ft7xxFK43/,잠실 롯데캐슬 애슐리 W,11,2019년 12월 25일,https://www.instagram.com/explore/locations/237801092/w/
642,_hxnsx_,"['#대구맛집', '#범어동맛집', '#대구레스토랑', '#아트리움', '#스테이크', '#에스까르고', '#치즈케이크', '#크리스마스']",https://www.instagram.com/p/B6fMVh9Hr8a/,아트리움,17,2019년 12월 25일,https://www.instagram.com/explore/locations/264639005/
643,mura_coffee_kitchen,"['#부산카페', '#보수동', '#보수동책방골목', '#보수동카페', '#무라커피키친', '#카페무라', '#홀리케이크', '#딸기케이크', '#치즈케이크', '#카푸치노', '#딸기라떼']",https://www.instagram.com/p/B6M7gefpbjy/,무라커피키친,66,2019년 12월 18일,https://www.instagram.com/explore/locations/1003019773080055/
644,js95008,"['#606coffee', '#606커피', '#606커피', '#다쿠미', '#단골카페', '#2019년안녕', '#바닐라라떼', '#치즈케이크', '#최고의조합', '#일상', '#힐링', '#텍폴카페']",https://www.instagram.com/p/B6uP4RwA27n/,606coffee,9,2019년 12월 31일,https://www.instagram.com/explore/locations/383421798872228/606coffee/
645,coffeewaggle_wirye,"['#딸기생크림', '#당근케이크', '#더블치즈케이크', '#촉촉초코케이크', '#커피와글', '#위례신도시', '#위례카페', '#위례케이크', '#생크림케이크', '#딸기케이크', '#치즈케이크', '#초코케이크', '#케이크맛집', '#성남카페', '#송파카페', '#마카롱맛집', '#빵투어', '#빵순이', '#디저트그램']",https://www.instagram.com/p/B6ebI1VJ510/,커피와글 위례신도시점,26,2019년 12월 25일,https://www.instagram.com/explore/locations/197975510786774/
646,jellybean_cake_,"['#torontocake', '#torontodessert', '#jellybeancake', '#젤리빈케이크', '#cake', '#dessert', '#instafood', '#baking', '#토론토', '#toronto', '#토론토맛집', '#케이크', '#디저트', '#디저트그램', '#기념일', '#케익', '#치즈케이크', '#cheesecake', '#dessertTO', '#foodie', '#foodporn', '#feedfeed', '#eeeeeats']",https://www.instagram.com/p/B6S-kq3Ib-m/,"Toronto, Ontario",53,2019년 12월 20일,https://www.instagram.com/explore/locations/212991559/toronto-ontario/
647,dear_______k,"['#익스큐즈미', '#크리스마스분위기', '#치즈케이크', '#마곡카페']",https://www.instagram.com/p/B6C_4HWla2n/,익스큐즈미,13,2019년 12월 14일,https://www.instagram.com/explore/locations/2346397075644968/
648,cafe_gammi,['#카페감미'],https://www.instagram.com/p/B6cXQdchwAq/,문흥동 어딘가,53,2019년 12월 24일,https://www.instagram.com/explore/locations/273298118/
649,half__pound,"['#하프파운드', '#구움과자전문점']",https://www.instagram.com/p/B6mmayhpVe2/,Seokchon Lake 석촌호수,25,2019년 12월 28일,https://www.instagram.com/explore/locations/223878418/seokchon-lake/
650,2st_coffee,"['#두번째골목', '#진주카페', '#진주맛집', '#하대동카페추천', '#하대동카페', '#진주커피숍', '#카페스타그램', '#진주', '#일상', '#진주좌식카페', '#좌식카페', '#진주룸카페', '#카페오픈', '#카페투어', '#카페탐방', '#진주데이트', '#진주혁신도시', '#진주혁신도시카페', '#coffee', '#cafe', '#단호박치즈타르트', '#에그타르트', '#파운드케이크', '#치즈케이크']",https://www.instagram.com/p/B6exB9HAQHp/,두번째골목,20,2019년 12월 25일,https://www.instagram.com/explore/locations/2245202322412586/
651,soradise,"['#Ridge828', '#샹베르땡', '#파티', '#릿지828', '#글라스', '#샹베르땡', '#파티', '#가리비', '#스테이크', '#치즈케이크', '#레드와인', '#와인스타그램', '#와인러버', '#인스타와인', '#wine', '#winestagram', '#instawine', '#winelover', '#whitewine', '#Chambertin', '#foodstagram', '#foodporn', '#steak', '#pasta']",https://www.instagram.com/p/B6MflzNhrtj/,릿지828,172,2019년 12월 18일,https://www.instagram.com/explore/locations/594727340899592/828/
652,mkt25j,"['#OYATUYAU', '#bakeshop', '#cafe', '#fukuokacafe', '#fukuoka', '#fuk', '#오야쯔야유', '#구운과자', '#치즈케이크', '#커피', '#야크잉', '#카페', '#후쿠오카카페', '#후쿠오카', '#카페투어', '#후쿠오카카페투어', '#카페스타그램']",https://www.instagram.com/p/B6YPiQ5FXxv/,OYATUYA.U,20,2019년 12월 22일,https://www.instagram.com/explore/locations/1017369387/oyatuyau/
653,cafe_cheerup,"['#치얼업', '#cheerup', '#홈파티', '#크리스마스', '#연말', '#2019년', '#전주', '#디저트', '#전주카페', '#인후동', '#아중리카페', '#워킹맘', '#부부스타그램', '#좋은하루', '#일상', '#육아', '#위로', '#힘내', '#치즈케이크', '#홈메이드', '#케이크', '#전주여행', '#전주한옥마을', '#셀프인테리어', '#커피맛집', '#스콘맛집', '#케이크맛집', '#디저트맛집', '#나들이']",https://www.instagram.com/p/B6Nl3_CD14L/,Cheer up - 치얼업,58,2019년 12월 18일,https://www.instagram.com/explore/locations/2342948702400137/cheer-up-/
654,_cafemed,"['#달고나밀크티', '#성남달고나라떼', '#성남달고나', '#달고나카페라떼', '#달고나밀크', '#당충전', '#상대원달고나', '#상대원카페', '#성남카페', '#상대원맛집', '#성남맛집', '#상대원데이트', '#상대원디저트', '#성남데이트', '#상대원커피', '#달고나', '#다쿠아즈', '#치즈케이크', '#당근케이크', '#티라미스', '#카페메드']",https://www.instagram.com/p/B54U9NnpkyR/,카페메드,26,2019년 12월 10일,https://www.instagram.com/explore/locations/107393827387203/
655,junghee0383,"['#마카롱', '#세종시마카롱', '#새롬동카페', '#마카롱맛집', '#예쁜카페', '#두헤브마카롱', '#커피숍', '#새롬동카페', '#마카롱', '#예쁜카페', '#좌식테이블카페', '#세종시마카롱', '#커피맛좋은카페', '#치즈케이크', '#수제디저트', '#수제마카롱', '#머랭쿠키', '#세종시머랭쿠키', '#스콘', '#새롬동마카롱', '#슈', '#에끌레어', '#그래놀라', '#영양간식', '#마들렌', '#티라미수']",https://www.instagram.com/p/B6eXfNjltop/,세종시 새롬동,20,2019년 12월 25일,https://www.instagram.com/explore/locations/1503173289705910/
656,eenigma.house,"['#overthinking', '#유산슬', '#베이킹', '#치즈케이크', '#딸기']",https://www.instagram.com/p/B6ozbPXpHfv/,영종도,8,2019년 12월 29일,https://www.instagram.com/explore/locations/410237575/
657,jyp401,"['#화이트크리스마스', '#초콜릿', '#라즈베리', '#치즈케이크', '#치즈케익', '#치즈케이크팩토리', '#치즈케익팩토리', '#카페알토대전', '#알토카페대전', '#대전카페', '#유성카페', '#도안카페', '#봉명동카페', '#디자인카페', '#로스팅카페', '#로스터리카페', '#디저트카페']",https://www.instagram.com/p/B6H28CWFN8J/,카페알토 대전,25,2019년 12월 16일,https://www.instagram.com/explore/locations/106385354098038/
658,cafe_sonane,[],https://www.instagram.com/p/B54IaI2jHOL/,소나네,60,2019년 12월 10일,https://www.instagram.com/explore/locations/434744897001601/
659,lovelybobi89,"['#치즈케이크팩토리', '#먹스타그램', '#럽스타그램', '#여행스타그램', '#꿀맛', '#먹방', '#힐링', '#치즈케이크', '#딸기', '#치즈덕후', '#디저트', '#디저트맛집', '#하와이', '#시카고', '#시카고여행', '#미국여행', '#데이트', '#여행에미치다', '#시카고맛집', '#worldtravel', '#usa', '#chicago', '#chitown', '#dessert', '#cheesecakefactory', '#strawberry', '#strawberrycheesecake', '#foodie']",https://www.instagram.com/p/B6YS2d6HyOi/,The Cheesecake Factory,59,2019년 12월 23일,https://www.instagram.com/explore/locations/233107227137616/the-cheesecake-factory/
660,haejin_eeee,"['#스타벅스', '#아아', '#얼죽아', '#치즈케이크']",https://www.instagram.com/p/B6pasV4BMw7/,스타벅스 하남점,29,2019년 12월 29일,https://www.instagram.com/explore/locations/1205235632920855/
661,pab_lo_85,"['#cheesecake', '#newyorkcity', '#manhattan', '#nutella', '#ny', '#cake', '#torta', '#dessert', '#oreo', '#brooklyn', '#cupcake', '#kinder', '#macaron', '#치즈케이크', '#cioccolato', '#dessertporn', '#chocolatecake', '#cupcakes', '#smores', '#buttercream', '#peanutbutter', '#newyork', '#nycprimeshot', '#what', '#ig', '#instagramnyc', '#juniorscheesecake']",https://www.instagram.com/p/B6QggXWIE8R/,Junior's Restaurant & Cheesecake,81,2019년 12월 19일,https://www.instagram.com/explore/locations/306380143141186/juniors-restaurant-cheesecake/
662,ek_lee_,"['#카페', '#진주평거동', '#차분히커피', '#플랫화이트', '#치즈케이크', '#아메리카노', '#킨토']",https://www.instagram.com/p/B6Z9HjWHcpN/,차분히chabuni Coffee,20,2019년 12월 23일,https://www.instagram.com/explore/locations/103764196987109/chabuni-coffee/
663,mamacaron11,"['#마마카롱', '#이촌', '#이촌역', '#이촌역맛집', '#동부이촌동', '#동부이촌동맛집', '#마카롱', '#디저트', '#카페', '#디저트카페', '#뚱카롱', '#치즈케이크', '#뉴욕치즈케이크', '#초콜릿', '#라즈베리', '#앙버터', '#조리퐁', '#돼지바', '#얼그레이', '#초코바나나', '#황치즈', '#월드콘', '#인절미', '#복숭아', '#복숭아요거트', '#초코나무숲', '#마카롱맛집']",https://www.instagram.com/p/B59SZUoFJOs/,동부이촌동,23,2019년 12월 12일,https://www.instagram.com/explore/locations/4106909/
664,hong.sy.88,"['#전포', '#전포카페', '#전포카페거리', '#하이안', '#하이안카페', '#카페하이안', '#아메리카노', '#아인슈페너', '#리얼초코라떼', '#치즈케이크', '#인테리어', '#소품', '#파란퍼청자켓', '#청자켓', '#데일리', '#데일리룩', '#오오티디', '#콧바람', '#셀카']",https://www.instagram.com/p/B5-fcXpnlT9/,전포카페거리 전리단길,37,2019년 12월 12일,https://www.instagram.com/explore/locations/254057244721019/
665,half__pound,"['#하프파운드', '#레터링케이크']",https://www.instagram.com/p/B6nhlQuJn9A/,Half-Pound / 하프파운드,30,2019년 12월 28일,https://www.instagram.com/explore/locations/100266011479045/half-pound/
666,akn_o222,"['#카페네몽', '#송도카페']",https://www.instagram.com/p/B6R96Smge2R/,네몽,488,2019년 12월 20일,https://www.instagram.com/explore/locations/1317783581696094/
667,cocohann,"['#필라델피아큐브치즈케이크', '#필라델피아크림치즈', '#마켓프라이데이', '#치즈케이크', '#제품제공']",https://www.instagram.com/p/B6ic2J4nkW-/,Hilton Busan - 힐튼 부산,229,2019년 12월 26일,https://www.instagram.com/explore/locations/2077114309181283/hilton-busan-/
668,jvperezh,"['#cheesecake', '#nutella', '#cake', '#torta', '#dessert', '#oreo', '#cupcake', '#kinder', '#macaron', '#치즈케이크', '#cioccolato', '#dessertporn', '#chocolatecake', '#cupcakes', '#smores', '#buttercream', '#peanutbutter']",https://www.instagram.com/p/B6Vb5VhiSaa/,Sona Coffee & Deli,22,2019년 12월 21일,https://www.instagram.com/explore/locations/2184614811751868/sona-coffee-deli/
669,yeonlightmusic,"['#디저트카페', '#맛집추천', '#르타오', '#치즈케이크', '#고양스타필드', '#스타필드맛집', '#맛스타그램', '#치즈아이스크림', '#맛집탐방', '#맛', '#맛집투어그램']",https://www.instagram.com/p/B6iTQ2qH7Sg/,스타필드 고양,37,2019년 12월 26일,https://www.instagram.com/explore/locations/110511817121321/
670,97_03_24,"['#부산', '#가야', '#가야카페', '#씨리얼', '#씨리얼카페', '#치즈케이크', '#아인슈페너', '#초코두유', '#카페스타그램', '#카페추천', '#일상', '#daily', '#좋아요']",https://www.instagram.com/p/B6DQ8WhFNOo/,가야동,25,2019년 12월 14일,https://www.instagram.com/explore/locations/352593596/
671,temple__,[],https://www.instagram.com/p/B54pczGnrwS/,페이크러버스,44,2019년 12월 10일,https://www.instagram.com/explore/locations/299647050518987/
672,jellybean_cake_,"['#torontocakes', '#torontodessert', '#jellybeancake', '#젤리빈케이크', '#caketo', '#dessertto', '#baking', '#토론토', '#toronto', '#토론토맛집', '#케이크', '#디저트그램', '#기념일', '#치즈케이크', '#cheesecake', '#foodie', '#foodporn', '#doubleayer', '#eeeeeats', '#데일리', '#딸기', '#케잌', '#생일케이크', '#케이크맛집', '#더블레이어', '#더블레이어치즈케이크', '#토론토치즈케이크', '#토론토케이크추천']",https://www.instagram.com/p/B6ayq5PjJWE/,"Toronto, Ontario",40,2019년 12월 23일,https://www.instagram.com/explore/locations/212991559/toronto-ontario/
673,cutiemung,"['#큐티멍', '#애견카페', '#애견호텔', '#수지애견호텔', '#수지애견카페', '#반려견놀이방', '#비숑프리제', '#오픈형애견호텔', '#용인애견카페', '#반려견호텔', '#멍스타그램', '#견스타그램', '#비숑스타그램', '#신봉동애견호텔', '#신봉동애견카페', '#치즈케이크']",https://www.instagram.com/p/B6ABI4enBla/,수지신봉동,8,2019년 12월 13일,https://www.instagram.com/explore/locations/506744784/
674,eunhhhhye,[],https://www.instagram.com/p/B6DGkgflmmV/,"영길리, 英吉利",62,2019년 12월 14일,https://www.instagram.com/explore/locations/1945542255767435/
675,cafepiora,"['#카페피어라', '#피어라', '#피어라카페', '#당진피어라', '#당진카페', '#당진맛집', '#당진여행', '#당진데이크', '#당진케이크', '#당진핫플', '#숲속카페', '#인생카페', '#온더테이블', '#카페투어', '#맛집투어', '#케이크', '#수제케이크', '#서산카페', '#예산카페', '#평택카페', '#아산카페', '#cafepiora', '#bakery', '#크리스마스', '#치즈케이크']",https://www.instagram.com/p/B6ewdoiJBuM/,카페피어라,149,2019년 12월 25일,https://www.instagram.com/explore/locations/116221226444289/
676,yunayuri_bakery,"['#유나유리베이커리', '#크리스마스', '#크리스마스케이크', '#치즈케이크', '#생크림케이크', '#초코생크림케이크', '#슈톨렌', '#부산빵집', '#빵', '#온천천', '#부산', '#식빵맛집', '#탕종식빵', '#시오빵', '#메론빵', '#bread', '#breadlover', '#cristmas', '#cristmascake']",https://www.instagram.com/p/B5_t9CzJ572/,"Busan, South Korea",33,2019년 12월 13일,https://www.instagram.com/explore/locations/287620626/busan-south-korea/
677,hrdcoffee,"['#향리단커피', '#향리단스콘', '#향남맛집', '#스콘', '#스콘맛집', '#화성카페', '#향남카페', '#수원카페', '#동탄카페', '#봉담카페', '#스콘카페', '#밀크티', '#레몬케이크', '#파운드케이크', '#온더테이블', '#카페투어', '#신상카페', '#휘낭시에', '#치즈케이크', '#브라우니', '#딸기', '#마들렌', '#요거트', '#그릭요거트']",https://www.instagram.com/p/B6C5WM9gQkE/,향리단커피,50,2019년 12월 14일,https://www.instagram.com/explore/locations/644912432628431/
678,daeuning0805,"['#last', '#my', '#cheesecake', '#in', '#p', '#김제', '#김제카페', '#김제피어나다카페', '#치즈케이크', '#치즈반죽', '#다이제스트', '#크러스트', '#수제', '#케이크', '#수제케이크']",https://www.instagram.com/p/B6sMlsxJ7D9/,Gimje,8,2019년 12월 30일,https://www.instagram.com/explore/locations/285514160/gimje/
679,my_eongsa,"['#협재칼국수', '#해물칼국수', '#보말칼국수', '#한치물회', '#존맛탱구리', '#금능반지하', '#파라토도스', '#자색고구마라떼', '#솔티카라멜라떼', '#딸기라떼', '#요거트', '#레드벨벳케이크', '#치즈케이크', '#일상', '#상아의', '#상아의', '#제주도', '#제주시', '#우정여행']",https://www.instagram.com/p/B6P0YeUFqAz/,파라토도스,51,2019년 12월 19일,https://www.instagram.com/explore/locations/177875306246165/
680,cjenny88,"['#instagood', '#foodie', '#dessertporn', '#sweet', '#chocolateterrine', '#instadaily', '#instapic', '#goodvibes', '#instalike', '#selfie', '#redwine', '#yummy', '#과자', '#디저트', '#igers', '#케이크', '#대만', '#초콜릿', '#타이페이카페', '#먹스타그램', '#치즈케이크', '#일상', '#feedfeed']",https://www.instagram.com/p/B5_1576nCqK/,時常在這裡,141,2019년 12월 13일,https://www.instagram.com/explore/locations/944778400/
681,88soo88,"['#베키아에누보', '#인스타푸드', '#푸드스타그램', '#강남맛집', '#서초맛집', '#반포동맛집', '#먹스타', '#먹방스타그램', '#먹스타그램', '#좋아요', '#좋아요반사', '#먹부림', '#소통', '#인친', '#치즈케이크', '#강남카페', '#먹스타맞팔', '#cake', '#cheesecake', '#foodlover', '#foodie', '#instafood', '#foodpic', '#foodporn', '#foodlike', '#foodstagram', '#foodlike', '#yummy', '#tasty', '#foodpost']",https://www.instagram.com/p/B568Kz1nnZ2/,센트럴시티 고속터미널 CentralcityExterminal,204,2019년 12월 11일,https://www.instagram.com/explore/locations/845795308/centralcityexterminal/
682,namjong_823,"['#달콤커피', '#달콤커피송파하비오점', '#달콤커피시그니처메뉴', '#자몽주스', '#치즈케이크', '#핫플카페', '#허니몽', '#싸패다', '#싸패다음료', '#흑임자라떼', '#공팔리터', '#08L']",https://www.instagram.com/p/B6heQ3UhG6y/,송파파크하비오,27,2019년 12월 26일,https://www.instagram.com/explore/locations/1027529912/
